id,date,store_nbr,family,sales,onpromotion
2473634,2016-10-23,15,LAWN AND GARDEN,0.0,0
2793232,2017-04-21,32,GROCERY II,0.0,0
405750,2013-08-16,43,HOME AND KITCHEN I,0.0,0
1345957,2015-01-28,24,LADIESWEAR,0.0,0
2186823,2016-05-15,18,GROCERY I,4616.301,60
1709564,2015-08-20,26,SEAFOOD,4.552,0
419760,2013-08-24,37,AUTOMOTIVE,4.0,0
2825996,2017-05-09,51,DAIRY,1250.0,34
2302831,2016-07-19,22,PERSONAL CARE,108.0,5
1334468,2015-01-21,51,HARDWARE,0.0,0
1859970,2015-11-12,46,MEATS,822.712,0
1006716,2014-07-20,6,HOME CARE,461.0,1
692650,2014-01-25,43,GROCERY II,6.0,0
32491,2013-01-19,20,LADIESWEAR,0.0,0
1279790,2014-12-21,18,HOME APPLIANCES,0.0,0
2064904,2016-03-07,46,POULTRY,914.928,0
2027841,2016-02-15,7,MEATS,554.318,0
643877,2013-12-29,25,HARDWARE,1.0,0
1721258,2015-08-26,54,FROZEN FOODS,9.0,0
1288928,2014-12-27,24,HARDWARE,2.0,0
2592501,2016-12-29,5,LINGERIE,36.0,0
1935829,2015-12-26,25,HOME AND KITCHEN II,78.0,1
1835017,2015-10-29,46,LADIESWEAR,20.0,0
864926,2014-05-02,27,PREPARED FOODS,77.0,0
68204,2013-02-08,22,PET SUPPLIES,0.0,0
81462,2013-02-15,44,HOME CARE,0.0,0
301351,2013-06-19,14,POULTRY,40.117,0
1120771,2014-09-22,6,PERSONAL CARE,320.0,1
196863,2013-04-21,32,HOME CARE,0.0,0
2309287,2016-07-22,53,GROCERY II,10.0,0
576119,2013-11-20,24,BREAD/BAKERY,653.345,0
1133730,2014-09-30,2,HOME AND KITCHEN I,27.0,0
2024079,2016-02-13,50,MEATS,515.925,0
2214237,2016-05-30,37,BEVERAGES,2475.0,37
25586,2013-01-15,27,FROZEN FOODS,49.868,0
617685,2013-12-13,4,MEATS,349.682,0
2743559,2017-03-24,39,BREAD/BAKERY,580.0,4
2387417,2016-09-04,45,SEAFOOD,181.562,2
2974344,2017-08-01,14,LINGERIE,2.0,0
1600845,2015-06-20,26,HOME AND KITCHEN I,4.0,0
1811645,2015-10-16,40,FROZEN FOODS,52.0,0
1436670,2015-03-20,2,HOME AND KITCHEN I,29.0,0
1208997,2014-11-11,31,DELI,217.5,0
2447573,2016-10-08,33,PREPARED FOODS,55.0,1
8573,2013-01-05,49,PET SUPPLIES,0.0,0
1433067,2015-03-18,19,DELI,324.0,0
696946,2014-01-28,14,LADIESWEAR,11.0,0
1046615,2014-08-12,25,LAWN AND GARDEN,1.0,0
2861218,2017-05-29,4,LADIESWEAR,10.0,0
471938,2013-09-22,50,BREAD/BAKERY,768.314,0
290982,2013-06-13,23,LINGERIE,8.0,0
991412,2014-07-12,26,PET SUPPLIES,1.0,0
1650632,2015-07-18,23,BREAD/BAKERY,283.899,1
1539008,2015-05-16,40,LAWN AND GARDEN,0.0,0
2316155,2016-07-26,46,HOME APPLIANCES,0.0,0
1655182,2015-07-20,50,BABY CARE,0.0,0
1190849,2014-11-01,22,FROZEN FOODS,0.0,0
1007565,2014-07-21,3,DELI,312.298,0
1745145,2015-09-09,25,CELEBRATION,5.0,2
883390,2014-05-12,45,GROCERY II,51.0,0
69377,2013-02-08,6,FROZEN FOODS,80.0,0
143436,2013-03-22,33,HOME CARE,0.0,0
1524235,2015-05-08,26,SCHOOL AND OFFICE SUPPLIES,0.0,0
1698178,2015-08-13,7,SCHOOL AND OFFICE SUPPLIES,2.0,0
2238539,2016-06-13,19,HOME APPLIANCES,0.0,0
916725,2014-05-31,30,HOME CARE,0.0,0
2085026,2016-03-19,11,LAWN AND GARDEN,0.0,0
1062935,2014-08-21,33,BREAD/BAKERY,254.0,1
1143570,2014-10-05,45,LINGERIE,2.0,0
1217153,2014-11-16,10,HARDWARE,3.0,0
1891387,2015-11-30,28,PERSONAL CARE,328.0,1
2243856,2016-06-16,18,LINGERIE,0.0,0
1784680,2015-10-01,34,CLEANING,1124.0,9
2381549,2016-09-01,31,BREAD/BAKERY,504.0,11
1697888,2015-08-13,49,BREAD/BAKERY,960.885,4
105029,2013-02-28,6,MAGAZINES,0.0,0
2628576,2017-01-19,12,PLAYERS AND ELECTRONICS,1.0,0
483254,2013-09-29,19,BEAUTY,1.0,0
508306,2013-10-13,21,CLEANING,0.0,0
466701,2013-09-19,53,HOME AND KITCHEN I,0.0,0
2955398,2017-07-21,32,HOME APPLIANCES,0.0,0
2304724,2016-07-20,26,BOOKS,0.0,0
1938004,2015-12-27,36,GROCERY II,30.0,2
232011,2013-05-11,19,LINGERIE,3.0,0
2409686,2016-09-17,20,PET SUPPLIES,8.0,0
237094,2013-05-14,11,"LIQUOR,WINE,BEER",13.0,0
199818,2013-04-23,16,BEVERAGES,378.0,0
2002867,2016-02-01,6,SCHOOL AND OFFICE SUPPLIES,0.0,0
1183897,2014-10-28,27,"LIQUOR,WINE,BEER",43.0,0
2904952,2017-06-23,17,POULTRY,272.499,20
1748906,2015-09-11,30,BREAD/BAKERY,102.0,0
1910798,2015-12-11,22,SEAFOOD,0.0,0
1509124,2015-04-29,52,BABY CARE,0.0,0
110362,2013-03-03,6,EGGS,444.0,0
952130,2014-06-20,24,HARDWARE,0.0,0
360613,2013-07-22,27,"LIQUOR,WINE,BEER",40.0,0
1063414,2014-08-21,46,"LIQUOR,WINE,BEER",93.0,0
930560,2014-06-08,19,PET SUPPLIES,0.0,0
2679120,2017-02-16,30,HOME AND KITCHEN I,24.0,2
279150,2013-06-06,41,BEVERAGES,379.0,0
2584566,2016-12-24,28,CELEBRATION,24.0,1
1966380,2016-01-12,32,DELI,115.0,0
317424,2013-06-28,15,PRODUCE,0.0,0
2488329,2016-10-31,27,PRODUCE,1728.426,1
2002854,2016-02-01,6,HOME CARE,407.0,0
69585,2013-02-09,11,LINGERIE,26.0,0
2239821,2016-06-13,54,GROCERY I,2866.0,36
1940172,2015-12-28,47,BEVERAGES,8550.0,20
305182,2013-06-21,21,SCHOOL AND OFFICE SUPPLIES,0.0,0
989935,2014-07-11,35,BABY CARE,0.0,0
2188671,2016-05-16,2,GROCERY I,4030.0,35
30560,2013-01-18,17,BEAUTY,0.0,0
1424773,2015-03-13,35,SCHOOL AND OFFICE SUPPLIES,0.0,0
1189496,2014-10-31,34,FROZEN FOODS,169.875,1
2082648,2016-03-17,44,HOME CARE,379.0,2
172490,2013-04-07,48,SEAFOOD,39.339,0
1950991,2016-01-03,5,SCHOOL AND OFFICE SUPPLIES,0.0,0
1570259,2015-06-03,18,LAWN AND GARDEN,0.0,0
353385,2013-07-18,24,LINGERIE,11.0,0
2360412,2016-08-20,38,LINGERIE,11.0,0
1035062,2014-08-05,50,HOME APPLIANCES,0.0,0
2237862,2016-06-12,5,AUTOMOTIVE,14.0,1
1929846,2015-12-21,8,CELEBRATION,42.0,0
1582072,2015-06-09,49,LADIESWEAR,4.0,0
2377653,2016-08-30,22,BEVERAGES,1093.0,19
112409,2013-03-05,13,FROZEN FOODS,17.845001,0
2846572,2017-05-21,29,PERSONAL CARE,444.0,10
1767801,2015-09-22,10,MEATS,176.376,0
1980338,2016-01-20,24,DAIRY,1523.0,20
1930464,2015-12-22,24,PRODUCE,4238.594,0
1634771,2015-07-09,28,HOME APPLIANCES,0.0,0
2929606,2017-07-06,9,SCHOOL AND OFFICE SUPPLIES,4.0,0
86911,2013-02-18,47,"LIQUOR,WINE,BEER",45.0,0
2467000,2016-10-19,29,LADIESWEAR,0.0,0
665873,2014-01-10,41,SEAFOOD,8.0,0
2694333,2017-02-24,8,HOME AND KITCHEN I,19.0,1
148584,2013-03-25,28,HOME CARE,0.0,0
1719389,2015-08-25,51,MAGAZINES,4.0,0
545886,2013-11-03,26,AUTOMOTIVE,3.0,0
2919084,2017-07-01,14,BEVERAGES,1807.0,27
1317342,2015-01-12,21,HOME AND KITCHEN I,0.0,0
1055272,2014-08-17,18,SCHOOL AND OFFICE SUPPLIES,0.0,0
1151048,2014-10-09,6,DAIRY,612.0,1
2806890,2017-04-29,16,DELI,122.0,4
2134051,2016-04-15,37,CLEANING,908.0,10
523534,2013-10-21,48,"LIQUOR,WINE,BEER",31.0,0
347218,2013-07-14,50,PERSONAL CARE,473.0,0
1768933,2015-09-22,42,BABY CARE,0.0,0
1172652,2014-10-22,11,PRODUCE,815.023,0
1869018,2015-11-17,5,PRODUCE,1184.755,0
2332042,2016-08-04,41,SCHOOL AND OFFICE SUPPLIES,2.0,0
591873,2013-11-29,16,HOME CARE,0.0,0
2461589,2016-10-16,27,LAWN AND GARDEN,8.0,0
1441750,2015-03-23,12,GROCERY II,1.0,0
2939753,2017-07-12,43,HARDWARE,0.0,0
2190590,2016-05-17,23,HOME APPLIANCES,1.0,0
2472355,2016-10-22,29,POULTRY,203.614,0
2356257,2016-08-18,21,MEATS,91.258,18
1955502,2016-01-06,27,LINGERIE,1.0,0
2641723,2017-01-26,31,CLEANING,1024.0,18
2635742,2017-01-23,13,SEAFOOD,4.0,0
1404991,2015-03-02,30,HOME AND KITCHEN II,8.0,0
1563232,2015-05-30,20,"LIQUOR,WINE,BEER",90.0,0
1244006,2014-12-01,14,BREAD/BAKERY,243.0,0
2141525,2016-04-19,46,MAGAZINES,6.0,0
591933,2013-11-29,18,GROCERY I,1483.0,0
327773,2013-07-03,6,HOME APPLIANCES,0.0,0
2197866,2016-05-21,28,AUTOMOTIVE,2.0,0
1562902,2015-05-30,11,"LIQUOR,WINE,BEER",88.0,0
1052671,2014-08-15,45,BOOKS,0.0,0
1020972,2014-07-28,6,HOME CARE,306.0,1
1031252,2014-08-03,44,BEAUTY,17.0,0
403393,2013-08-15,28,BABY CARE,0.0,0
2911046,2017-06-26,38,HOME APPLIANCES,0.0,0
676169,2014-01-16,30,SEAFOOD,13.0,0
569593,2013-11-16,40,GROCERY II,8.0,0
2698583,2017-02-27,27,DAIRY,1051.0,16
1583645,2015-06-10,43,DAIRY,235.0,0
1165980,2014-10-18,24,MEATS,440.921,0
1847404,2015-11-05,43,SCHOOL AND OFFICE SUPPLIES,1.0,0
614736,2013-12-11,8,GROCERY I,5224.0,0
363394,2013-07-23,54,SCHOOL AND OFFICE SUPPLIES,0.0,0
630128,2013-12-20,39,PET SUPPLIES,0.0,0
2833880,2017-05-14,23,BREAD/BAKERY,299.256,3
1322869,2015-01-15,26,SCHOOL AND OFFICE SUPPLIES,0.0,0
1007091,2014-07-21,16,PRODUCE,822.253,4
1333032,2015-01-21,11,PRODUCE,0.0,0
1192372,2014-11-02,15,HOME AND KITCHEN II,7.0,0
2664949,2017-02-08,33,BABY CARE,0.0,0
586944,2013-11-26,28,CELEBRATION,0.0,0
2322855,2016-07-30,34,HOME CARE,393.0,8
280260,2013-06-07,22,MEATS,0.0,0
1552139,2015-05-24,1,HOME APPLIANCES,0.0,0
971952,2014-07-01,30,BEVERAGES,1519.0,3
2959950,2017-07-24,10,HOME AND KITCHEN I,4.0,2
2475519,2016-10-24,18,MEATS,0.0,0
2196588,2016-05-20,41,DELI,203.572,48
279721,2013-06-06,8,GROCERY II,75.0,0
2518272,2016-11-17,18,DELI,0.0,0
248721,2013-05-20,38,AUTOMOTIVE,1.0,0
1969458,2016-01-14,19,HOME CARE,136.0,0
1666810,2015-07-27,27,GROCERY II,19.0,0
921628,2014-06-03,19,BOOKS,0.0,0
1118837,2014-09-21,51,BREAD/BAKERY,1167.868,2
2490820,2016-11-01,47,GROCERY II,16.0,0
1897111,2015-12-03,39,CLEANING,1071.0,1
666279,2014-01-10,53,DELI,0.0,0
2623083,2017-01-15,9,GROCERY I,10248.977,75
859404,2014-04-29,22,HOME CARE,0.0,0
2422902,2016-09-24,41,DELI,160.29,2
1663335,2015-07-25,3,BEVERAGES,8579.0,10
2653855,2017-02-02,21,POULTRY,168.468,0
922235,2014-06-03,35,HOME APPLIANCES,0.0,0
2097149,2016-03-25,50,SEAFOOD,29.227,5
957298,2014-06-23,2,BABY CARE,0.0,0
2383935,2016-09-02,48,HOME AND KITCHEN I,25.0,0
944118,2014-06-15,49,LINGERIE,11.0,0
2020466,2016-02-11,5,DAIRY,501.0,0
380115,2013-08-02,24,LINGERIE,22.0,0
1125962,2014-09-25,51,BEAUTY,3.0,0
1703192,2015-08-16,47,PREPARED FOODS,326.478,0
2177252,2016-05-09,49,FROZEN FOODS,334.976,2
837848,2014-04-17,18,FROZEN FOODS,21.0,0
922572,2014-06-03,44,MEATS,860.092,0
2756011,2017-03-31,38,HOME AND KITCHEN II,25.0,0
1827693,2015-10-25,40,LINGERIE,4.0,0
1591149,2015-06-14,53,LINGERIE,5.0,0
2665340,2017-02-08,43,PREPARED FOODS,57.925,6
294619,2013-06-15,25,POULTRY,103.96,0
2022747,2016-02-13,14,GROCERY I,3556.0,46
1262449,2014-12-11,31,BABY CARE,0.0,0
1059224,2014-08-19,29,MAGAZINES,0.0,0
798893,2014-03-26,24,PREPARED FOODS,164.324,0
1556128,2015-05-26,21,GROCERY II,0.0,0
2722715,2017-03-12,53,HOME APPLIANCES,2.0,0
2100306,2016-03-27,4,LINGERIE,5.0,0
504948,2013-10-11,27,HOME AND KITCHEN I,0.0,0
652528,2014-01-03,18,LADIESWEAR,10.0,0
136947,2013-03-18,50,PRODUCE,1.0,0
2967937,2017-07-28,34,HOME AND KITCHEN II,30.0,0
413337,2013-08-20,7,GROCERY I,2989.0,0
1070171,2014-08-25,36,HARDWARE,0.0,0
1593076,2015-06-15,9,BABY CARE,0.0,0
2257267,2016-06-23,44,BABY CARE,0.0,0
1944857,2015-12-31,29,BEAUTY,6.0,0
562215,2013-11-12,33,PLAYERS AND ELECTRONICS,0.0,0
170304,2013-04-06,37,MEATS,302.982,0
178194,2013-04-10,9,PLAYERS AND ELECTRONICS,0.0,0
844255,2014-04-20,47,HOME AND KITCHEN II,0.0,0
1969089,2016-01-13,9,GROCERY I,4198.669,9
1536224,2015-05-15,13,DAIRY,424.0,0
1374465,2015-02-13,24,HOME AND KITCHEN I,28.0,0
1773791,2015-09-25,29,DAIRY,306.0,1
2479109,2016-10-26,19,HOME APPLIANCES,0.0,0
2695274,2017-02-25,33,SEAFOOD,7.0,1
1949932,2016-01-03,20,POULTRY,503.181,0
1399504,2015-02-27,27,CLEANING,721.0,0
421278,2013-08-25,3,AUTOMOTIVE,17.0,0
733849,2014-02-17,49,POULTRY,899.317,0
2283627,2016-07-08,33,PLAYERS AND ELECTRONICS,0.0,0
1999758,2016-01-31,19,MEATS,188.253,0
1000370,2014-07-17,28,DAIRY,443.0,1
1673975,2015-07-31,28,HOME APPLIANCES,0.0,0
839286,2014-04-17,8,PRODUCE,3.0,0
1081072,2014-08-31,41,PERSONAL CARE,431.0,1
986507,2014-07-09,39,BREAD/BAKERY,458.0,0
1271801,2014-12-16,43,HARDWARE,1.0,0
2894845,2017-06-17,33,LADIESWEAR,0.0,0
2647602,2017-01-29,46,GROCERY I,14971.0,49
262258,2013-05-28,18,CLEANING,429.0,0
2977512,2017-08-02,52,LINGERIE,6.0,0
508967,2013-10-13,4,DAIRY,699.0,0
1061961,2014-08-20,6,LINGERIE,11.0,0
1136446,2014-10-01,45,PERSONAL CARE,711.0,2
2307768,2016-07-22,11,GROCERY I,5832.008,60
101891,2013-02-27,18,LAWN AND GARDEN,0.0,0
2463254,2016-10-17,24,BEAUTY,11.0,0
1449408,2015-03-27,27,HOME AND KITCHEN I,17.0,0
674667,2014-01-15,39,HOME AND KITCHEN I,25.0,0
1508640,2015-04-29,39,GROCERY I,3378.349,4
1620278,2015-07-01,21,FROZEN FOODS,0.0,0
1816001,2015-10-19,13,FROZEN FOODS,26.0,0
1250671,2014-12-04,50,BOOKS,0.0,0
2825068,2017-05-09,26,BOOKS,0.0,0
2175850,2016-05-09,1,POULTRY,318.49,0
2641192,2017-01-26,17,BOOKS,0.0,0
1946923,2016-01-01,36,"LIQUOR,WINE,BEER",0.0,0
1710245,2015-08-20,45,LAWN AND GARDEN,5.0,0
1617251,2015-06-29,36,LAWN AND GARDEN,1.0,0
1327265,2015-01-17,5,BREAD/BAKERY,599.072,3
41402,2013-01-24,20,LAWN AND GARDEN,0.0,0
2377398,2016-08-30,15,GROCERY I,2582.0,43
2182527,2016-05-12,47,CELEBRATION,61.0,0
719802,2014-02-09,6,CELEBRATION,0.0,0
2853079,2017-05-25,11,SCHOOL AND OFFICE SUPPLIES,1.0,0
1036319,2014-08-06,36,LAWN AND GARDEN,8.0,0
1334524,2015-01-21,53,BOOKS,0.0,0
2525547,2016-11-21,21,MEATS,114.503,0
2580848,2016-12-22,23,HOME APPLIANCES,0.0,0
1999103,2016-01-30,5,PREPARED FOODS,73.051,0
1760340,2015-09-17,50,LINGERIE,1.0,1
1328428,2015-01-18,32,GROCERY II,4.0,0
2614130,2017-01-10,8,BEAUTY,12.0,2
2783493,2017-04-16,1,DELI,57.565,4
629596,2013-12-20,24,"LIQUOR,WINE,BEER",238.0,0
1076282,2014-08-28,8,LAWN AND GARDEN,24.0,0
938699,2014-06-12,47,HARDWARE,0.0,0
1913854,2015-12-12,9,LADIESWEAR,18.0,0
2869327,2017-06-03,18,EGGS,245.0,2
36336,2013-01-21,29,BEVERAGES,0.0,0
2087370,2016-03-20,27,LINGERIE,5.0,0
2254507,2016-06-22,17,GROCERY II,8.0,0
1418786,2015-03-10,18,HOME APPLIANCES,0.0,0
2991484,2017-08-10,45,BABY CARE,0.0,0
1473966,2015-04-10,16,LINGERIE,6.0,0
2577621,2016-12-20,32,MEATS,38.905,2
1219117,2014-11-17,15,SCHOOL AND OFFICE SUPPLIES,0.0,0
2564029,2016-12-12,50,POULTRY,364.317,0
1558337,2015-05-27,33,FROZEN FOODS,52.0,0
2588978,2016-12-27,50,PREPARED FOODS,91.604004,2
1681971,2015-08-04,51,PLAYERS AND ELECTRONICS,6.0,0
940743,2014-06-13,54,GROCERY I,1767.0,6
2317199,2016-07-27,26,BREAD/BAKERY,176.0,1
1618756,2015-06-30,29,CLEANING,1010.0,1
2001423,2016-02-01,16,CELEBRATION,0.0,0
803848,2014-03-29,14,BABY CARE,0.0,0
903693,2014-05-24,15,LINGERIE,11.0,0
2075291,2016-03-13,38,LAWN AND GARDEN,9.0,0
807799,2014-03-31,24,PERSONAL CARE,288.0,0
1998562,2016-01-30,35,HOME AND KITCHEN II,41.0,0
1026219,2014-07-31,52,HOME CARE,0.0,0
1147119,2014-10-07,45,CELEBRATION,23.0,0
1553869,2015-05-24,8,SCHOOL AND OFFICE SUPPLIES,0.0,0
77480,2013-02-13,32,PREPARED FOODS,13.0,0
2559490,2016-12-10,24,EGGS,197.0,0
164496,2013-04-03,24,MEATS,488.32498,0
2720283,2017-03-11,35,PLAYERS AND ELECTRONICS,1.0,0
2937672,2017-07-11,35,GROCERY I,1622.0,36
2317516,2016-07-27,34,PERSONAL CARE,251.0,6
1961980,2016-01-09,9,SCHOOL AND OFFICE SUPPLIES,4.0,0
739390,2014-02-20,54,PERSONAL CARE,78.0,0
1623895,2015-07-03,22,SCHOOL AND OFFICE SUPPLIES,0.0,0
1429133,2015-03-15,9,BEAUTY,4.0,0
489055,2013-10-02,30,POULTRY,69.461,0
503349,2013-10-10,32,AUTOMOTIVE,0.0,0
1020657,2014-07-28,47,AUTOMOTIVE,11.0,0
2064119,2016-03-07,25,BEAUTY,3.0,0
225013,2013-05-07,22,LADIESWEAR,0.0,0
2939038,2017-07-12,23,PERSONAL CARE,129.0,3
1202913,2014-11-08,10,PRODUCE,354.153,0
2763746,2017-04-04,54,PREPARED FOODS,54.0,0
1750813,2015-09-12,33,SCHOOL AND OFFICE SUPPLIES,0.0,0
567046,2013-11-15,2,CLEANING,725.0,0
932302,2014-06-09,18,LADIESWEAR,0.0,0
821597,2014-04-08,11,PREPARED FOODS,18.0,0
2744122,2017-03-24,54,CLEANING,912.0,21
1871200,2015-11-19,12,BABY CARE,0.0,0
1819425,2015-10-21,1,BEVERAGES,1862.0,5
577965,2013-11-21,26,BEVERAGES,266.0,0
2217367,2016-06-01,24,SCHOOL AND OFFICE SUPPLIES,1.0,0
2976232,2017-08-02,17,POULTRY,369.912,0
2347772,2016-08-13,33,LAWN AND GARDEN,0.0,0
2892008,2017-06-15,53,LAWN AND GARDEN,2.0,0
1424006,2015-03-13,14,MAGAZINES,0.0,0
558712,2013-11-10,35,"LIQUOR,WINE,BEER",0.0,0
284833,2013-06-09,50,EGGS,207.0,0
1380858,2015-02-16,53,CELEBRATION,0.0,0
422508,2013-08-26,14,DELI,87.0,0
2417244,2016-09-21,32,PLAYERS AND ELECTRONICS,3.0,0
1341405,2015-01-25,46,LINGERIE,11.0,0
1732229,2015-09-02,12,PET SUPPLIES,0.0,0
74772,2013-02-11,7,PLAYERS AND ELECTRONICS,0.0,0
1569734,2015-06-02,52,MAGAZINES,0.0,0
2339110,2016-08-08,40,BOOKS,0.0,0
533324,2013-10-27,23,FROZEN FOODS,74.995,0
901641,2014-05-22,8,HOME AND KITCHEN I,0.0,0
1237963,2014-11-27,44,BABY CARE,0.0,0
2597248,2017-01-01,33,HOME AND KITCHEN II,0.0,0
1417563,2015-03-09,33,HOME AND KITCHEN I,41.0,0
2452112,2016-10-11,11,HARDWARE,1.0,1
1972427,2016-01-15,51,HOME APPLIANCES,3.0,0
2024358,2016-02-14,1,CELEBRATION,0.0,0
1546186,2015-05-20,42,BOOKS,0.0,0
2092723,2016-03-23,27,POULTRY,259.002,0
1131250,2014-09-28,5,EGGS,151.0,1
104204,2013-02-28,32,MAGAZINES,0.0,0
762314,2014-03-05,48,HARDWARE,1.0,0
1789844,2015-10-04,29,MAGAZINES,0.0,0
1321928,2015-01-14,5,HARDWARE,1.0,0
2493833,2016-11-03,31,MAGAZINES,4.0,0
2674952,2017-02-14,14,BREAD/BAKERY,149.0,7
1734044,2015-09-03,13,PET SUPPLIES,0.0,0
49455,2013-01-28,46,LINGERIE,1.0,0
1018383,2014-07-27,33,BEVERAGES,2504.0,2
2786498,2017-04-17,43,FROZEN FOODS,42.0,0
1814461,2015-10-18,2,"LIQUOR,WINE,BEER",0.0,0
603044,2013-12-05,3,BEAUTY,5.0,0
2827849,2017-05-10,53,GROCERY II,15.0,0
353946,2013-07-18,4,LINGERIE,1.0,0
2189133,2016-05-16,32,GROCERY I,1555.0,39
1030013,2014-08-03,1,HOME APPLIANCES,0.0,0
2485,2013-01-02,29,EGGS,0.0,0
2411996,2016-09-18,35,PET SUPPLIES,0.0,0
1195129,2014-11-03,42,BABY CARE,0.0,0
1602755,2015-06-21,3,FROZEN FOODS,364.16,3
1780011,2015-09-28,52,MEATS,0.0,0
68095,2013-02-08,2,HOME AND KITCHEN II,0.0,0
888098,2014-05-15,28,BEAUTY,0.0,0
2950699,2017-07-18,50,BOOKS,0.0,0
2064753,2016-03-07,42,DELI,160.825,1
888631,2014-05-15,42,CLEANING,0.0,0
1551770,2015-05-23,49,FROZEN FOODS,575.0,2
868604,2014-05-04,30,FROZEN FOODS,29.899,0
2583390,2016-12-23,44,HOME CARE,631.0,10
1560410,2015-05-28,41,BREAD/BAKERY,377.502,0
2835348,2017-05-15,14,LINGERIE,0.0,0
2874411,2017-06-06,10,GROCERY I,2530.0,49
2994785,2017-08-12,38,BEAUTY,10.0,2
463169,2013-09-17,54,HARDWARE,1.0,0
123953,2013-03-11,37,BREAD/BAKERY,453.203,0
2145032,2016-04-21,44,SEAFOOD,77.770996,0
2387676,2016-09-04,52,PLAYERS AND ELECTRONICS,0.0,0
969586,2014-06-30,14,GROCERY II,0.0,0
444676,2013-09-07,36,BABY CARE,0.0,0
1414104,2015-03-07,36,LINGERIE,2.0,0
2958661,2017-07-23,24,GROCERY II,9.0,0
1542983,2015-05-18,52,BEAUTY,0.0,0
1624198,2015-07-03,31,BOOKS,0.0,0
1616535,2015-06-29,16,PRODUCE,845.921,0
478554,2013-09-26,36,LINGERIE,2.0,0
1009911,2014-07-22,45,GROCERY I,6362.0,6
1862848,2015-11-14,27,SCHOOL AND OFFICE SUPPLIES,0.0,0
2300170,2016-07-17,48,BOOKS,0.0,0
1127663,2014-09-26,49,LAWN AND GARDEN,12.0,0
2554429,2016-12-07,31,SCHOOL AND OFFICE SUPPLIES,0.0,0
1379948,2015-02-16,28,LAWN AND GARDEN,1.0,0
690978,2014-01-24,46,MEATS,1507.2418,0
42700,2013-01-24,7,SCHOOL AND OFFICE SUPPLIES,0.0,0
2610017,2017-01-08,41,HARDWARE,1.0,0
2349069,2016-08-14,2,PRODUCE,2327.515,5
2474457,2016-10-23,38,HOME CARE,396.0,2
1694384,2015-08-11,5,SEAFOOD,10.998,0
2612043,2017-01-09,48,PLAYERS AND ELECTRONICS,21.0,0
2232466,2016-06-09,48,HOME AND KITCHEN II,13.0,0
929623,2014-06-07,42,GROCERY II,0.0,0
1201302,2014-11-07,16,BEVERAGES,1398.0,0
1778129,2015-09-27,5,MAGAZINES,0.0,0
1733887,2015-09-03,1,BABY CARE,0.0,0
2078802,2016-03-15,37,AUTOMOTIVE,2.0,0
2513427,2016-11-14,31,HOME AND KITCHEN I,11.0,0
2132372,2016-04-14,4,FROZEN FOODS,82.194,0
2684312,2017-02-19,26,PET SUPPLIES,3.0,0
1758272,2015-09-16,42,SEAFOOD,22.378,1
1872253,2015-11-19,40,SCHOOL AND OFFICE SUPPLIES,1.0,0
2684894,2017-02-19,42,HARDWARE,1.0,0
2347313,2016-08-13,20,MAGAZINES,3.0,0
5450,2013-01-04,12,BREAD/BAKERY,156.0,0
2205019,2016-05-25,28,PERSONAL CARE,277.0,10
2042449,2016-02-24,17,GROCERY II,10.0,0
1180732,2014-10-26,38,PERSONAL CARE,573.0,2
237070,2013-05-14,10,SCHOOL AND OFFICE SUPPLIES,0.0,0
1829748,2015-10-26,48,PRODUCE,1475.655,0
1087564,2014-09-04,24,HOME AND KITCHEN II,8.0,0
2580868,2016-12-22,24,BOOKS,0.0,0
2871559,2017-06-04,3,SCHOOL AND OFFICE SUPPLIES,5.0,0
1399446,2015-02-27,25,HOME AND KITCHEN I,26.0,0
1453703,2015-03-29,47,LAWN AND GARDEN,19.0,0
2138216,2016-04-17,53,HARDWARE,0.0,0
548943,2013-11-05,11,LINGERIE,11.0,0
2922902,2017-07-03,20,PET SUPPLIES,4.0,0
1035225,2014-08-05,6,HOME AND KITCHEN I,0.0,0
2608345,2017-01-07,44,PERSONAL CARE,1461.0,9
2292841,2016-07-13,42,BABY CARE,0.0,0
661166,2014-01-08,10,FROZEN FOODS,25.939,0
1651734,2015-07-18,53,HOME CARE,171.0,0
2641629,2017-01-26,29,GROCERY I,2086.722,32
2126561,2016-04-11,27,DAIRY,774.0,0
1684110,2015-08-06,12,LINGERIE,11.0,0
322431,2013-06-30,6,LINGERIE,15.0,0
859133,2014-04-29,15,FROZEN FOODS,36.0,0
2060560,2016-03-05,25,CLEANING,798.0,3
237536,2013-05-14,24,BEAUTY,6.0,0
1337612,2015-01-23,4,MAGAZINES,0.0,0
1940155,2015-12-28,46,LADIESWEAR,28.0,0
743461,2014-02-23,2,BOOKS,0.0,0
373252,2013-07-29,31,"LIQUOR,WINE,BEER",6.0,0
2047669,2016-02-27,13,LADIESWEAR,17.0,0
392551,2013-08-09,23,HOME AND KITCHEN II,0.0,0
25455,2013-01-15,23,GROCERY I,1567.0,0
1239066,2014-11-28,25,HOME AND KITCHEN I,15.0,0
2260869,2016-06-25,45,CELEBRATION,60.0,0
448152,2013-09-09,33,GROCERY I,3139.0,0
1981964,2016-01-21,2,HOME APPLIANCES,1.0,0
384094,2013-08-04,36,CLEANING,749.0,0
752589,2014-02-28,25,MEATS,564.7697,0
771523,2014-03-10,7,HOME AND KITCHEN II,15.0,0
2264797,2016-06-27,6,CLEANING,1087.0,30
